id,target
423028,0.086494334
423029,0.13632554
423030,0.12403953
423031,0.48534647
423032,0.3639205
423033,0.53502077
423034,0.1084012
423035,0.26506144
423036,0.89313835
423037,0.7370495
423038,0.42697263
423039,0.47492915
423040,0.16388986
423041,0.3109513
423042,0.4350788
423043,0.30457348
423044,0.6443088
423045,0.3442852
423046,0.42308974
423047,0.5717645
423048,0.4919152
423049,0.4058373
423050,0.1418192
423051,0.18154283
423052,0.31596646
423053,0.51972884
423054,0.21173853
423055,0.30933428
423056,0.445162
423057,0.15818854
423058,0.32348856
423059,0.13605846
423060,0.088545926
423061,0.01945719
423062,0.3070863
423063,0.23798159
423064,0.049524162
423065,0.13471621
423066,0.3753339
423067,0.57393974
423068,0.39478597
423069,0.14083351
423070,0.40029058
423071,0.36188334
423072,0.009406247
423073,0.3723742
423074,0.8432827
423075,0.7583858
423076,0.23565073
423077,0.46452746
423078,0.27346995
423079,0.09106862
423080,0.56241643
423081,0.32510504
423082,0.18398997
423083,0.1016887
423084,0.43065056
423085,0.10265678
423086,0.012026979
423087,0.074114636
423088,0.6791252
423089,0.27217385
423090,0.07023306
423091,0.1628152
423092,0.22806261
423093,0.37569398
423094,0.12682508
423095,0.6906337
423096,0.14924708
423097,0.4151349
423098,0.075387456
423099,0.21745752
423100,0.62625736
423101,0.54625934
423102,0.0683551
423103,0.38384396
423104,0.54943293
423105,0.095816195
423106,0.22974783
423107,0.6806829
423108,0.036139816
423109,0.22305363
423110,0.103537984
423111,0.62200487
423112,0.4033081
423113,0.5537729
423114,0.62554413
423115,0.16696206
423116,0.0733006
423117,0.60114104
423118,0.4153942
423119,0.3041673
423120,0.60302156
423121,0.3009366
423122,0.26073366
423123,0.34741974
423124,0.16419041
423125,0.69961625
423126,0.56314886
423127,0.24879786
423128,0.14706083
423129,0.6581129
423130,0.14494342
423131,0.5151655
423132,0.3118561
423133,0.023632405
423134,0.23698033
423135,0.34566078
423136,0.47517025
423137,0.2784565
423138,0.1805839
423139,0.24713238
423140,0.259411
423141,0.3279467
423142,0.72719055
423143,0.0366292
423144,0.22162107
423145,0.110171616
423146,0.10053586
423147,0.4547585
423148,0.27719173
423149,0.5912368
423150,0.6259054
423151,0.2717373
423152,0.6756677
423153,0.1411451
423154,0.19646269
423155,0.81067365
423156,0.35975787
423157,0.6849626
423158,0.7515868
423159,0.44490173
423160,0.13466579
423161,0.04802201
423162,0.5467605
423163,0.44512156
423164,0.21107611
423165,0.123889714
423166,0.6145647
423167,0.7918477
423168,0.012384239
423169,0.15233035
423170,0.39117885
423171,0.10899204
423172,0.44803292
423173,0.64427125
423174,0.6131427
423175,0.02763507
423176,0.6654275
423177,0.30880943
423178,0.23759697
423179,0.53206563
423180,0.08928719
423181,0.19652209
423182,0.2503092
423183,0.38252136
423184,0.6978885
423185,0.044241715
423186,0.25475168
423187,0.6837379
423188,0.085697494
423189,0.014223155
423190,0.26030734
423191,0.35109708
423192,0.26274616
423193,0.17889747
423194,0.08540226
423195,0.09234541
423196,0.37540123
423197,0.35049006
423198,0.028274013
423199,0.4900418
423200,0.19697462
423201,0.39411032
423202,0.1272363
423203,0.07891049
423204,0.02116436
423205,0.16462423
423206,0.2388422
423207,0.10748587
423208,0.34961343
423209,0.2779079
423210,0.7112444
423211,0.07705077
423212,0.27473992
423213,0.06988905
423214,0.17144762
423215,0.31748784
423216,0.75745183
423217,0.42096314
423218,0.20574845
423219,0.23085691
423220,0.3234749
423221,0.20013843
423222,0.66363376
423223,0.7269736
423224,0.2324708
423225,0.33233982
423226,0.2816913
423227,0.086453445
423228,0.17826602
423229,0.01449233
423230,0.3251788
423231,0.41397533
423232,0.23266706
423233,0.16183117
423234,0.34708962
423235,0.21417086
423236,0.716102
423237,0.14086312
423238,0.3564137
423239,0.36661017
423240,0.46898997
423241,0.20984355
423242,0.412809
423243,0.3751019
423244,0.13038518
423245,0.3584997
423246,0.30559698
423247,0.12002466
423248,0.26845932
423249,0.29435396
423250,0.50454766
423251,0.2361399
423252,0.5000382
423253,0.44218543
423254,0.2774969
423255,0.31096435
423256,0.490283
423257,0.7645658
423258,0.23264213
423259,0.34269232
423260,0.55268407
423261,0.14258434
423262,0.2023937
423263,0.27859437
423264,0.21998854
423265,0.14414978
423266,0.23342143
423267,0.15213753
423268,0.2532338
423269,0.3060372
423270,0.7774541
423271,0.1435615
423272,0.5480698
423273,0.1339649
423274,0.15385959
423275,0.6031488
423276,0.20587118
423277,0.45750546
423278,0.70726234
423279,0.6738895
423280,0.32803681
423281,0.14694838
423282,0.07291938
423283,0.39343312
423284,0.25023428
423285,0.41859838
423286,0.08147871
423287,0.5186305
423288,0.32707125
423289,0.33337265
423290,0.23181655
423291,0.52625215
423292,0.30549467
423293,0.39196634
423294,0.24674223
423295,0.26117626
423296,0.3505833
423297,0.2532509
423298,0.31461534
423299,0.29001278
423300,0.4168665
423301,0.2753824
423302,0.24192986
423303,0.6709287
423304,0.6987597
423305,0.14295156
423306,0.17773028
423307,0.07734201
423308,0.44146952
423309,0.79438883
423310,0.10773815
423311,0.1304115
423312,0.361211
423313,0.84916115
423314,0.4151168
423315,0.04426231
423316,0.2474801
423317,0.13623376
423318,0.83897555
423319,0.44852164
423320,0.5049356
423321,0.2799141
423322,0.27631274
423323,0.56899387
423324,0.064476214
423325,0.2870837
423326,0.05350955
423327,0.19359829
423328,0.20950966
423329,0.40056843
423330,0.1718549
423331,0.08554652
423332,0.15150772
423333,0.8965161
423334,0.1564344
423335,0.32181334
423336,0.23212509
423337,0.30910674
423338,0.24215077
423339,0.045866296
423340,0.5946972
423341,0.111814626
423342,0.42781693
423343,0.05584969
423344,0.17879398
423345,0.12292056
423346,0.36311907
423347,0.11088429
423348,0.22569397
423349,0.12609175
423350,0.15775642
423351,0.5438592
423352,0.40533307
423353,0.20932756
423354,0.11472797
423355,0.34590536
423356,0.84171355
423357,0.6597531
423358,0.8319796
423359,0.07282227
423360,0.52799505
423361,0.22498254
423362,0.68243366
423363,0.09024201
423364,0.07839716
423365,0.0072737806
423366,0.31710452
423367,0.08894174
423368,0.75217575
423369,0.21123393
423370,0.16997269
423371,0.39794013
423372,0.047285005
423373,0.1780491
423374,0.38853538
423375,0.43622452
423376,0.09861615
423377,0.51294774
423378,0.025999442
423379,0.15578167
423380,0.5399574
423381,0.09267991
423382,0.14609551
423383,0.10234503
423384,0.06317803
423385,0.17446555
423386,0.2830075
423387,0.12780173
423388,0.4940376
423389,0.23357311
423390,0.0891031
423391,0.11993235
423392,0.6059321
423393,0.18138741
423394,0.27664787
423395,0.062477686
423396,0.18854351
423397,0.18980515
423398,0.4121085
423399,0.6940525
423400,0.7415273
423401,0.07827569
423402,0.39873654
423403,0.3939942
423404,0.117767826
423405,0.14764094
423406,0.019024115
423407,0.69387907
423408,0.09532228
423409,0.2920425
423410,0.40737575
423411,0.27520213
423412,0.55043197
423413,0.044656057
423414,0.25136214
423415,0.118437365
423416,0.17859966
423417,0.09096226
423418,0.2989725
423419,0.20724475
423420,0.09238612
423421,0.57818735
423422,0.08122249
423423,0.31749043
423424,0.18058462
423425,0.09687446
423426,0.5659769
423427,0.3757597
423428,0.17784324
423429,0.5659948
423430,0.65709233
423431,0.18232952
423432,0.7110985
423433,0.06406819
423434,0.28130418
423435,0.2887322
423436,0.06576449
423437,0.09288558
423438,0.037007596
423439,0.2517065
423440,0.2922538
423441,0.18050511
423442,0.7988035
423443,0.569862
423444,0.50035465
423445,0.3644284
423446,0.13613024
423447,0.3830735
423448,0.09592553
423449,0.38757333
423450,0.25503913
423451,0.061121855
423452,0.14900672
423453,0.4602568
423454,0.25140345
423455,0.73140645
423456,0.14561631
423457,0.48504192
423458,0.30682564
423459,0.5119583
423460,0.19772752
423461,0.23410021
423462,0.65819186
423463,0.46718314
423464,0.26196498
423465,0.41888544
423466,0.6001229
423467,0.5183039
423468,0.22314306
423469,0.061676227
423470,0.21713318
423471,0.11303252
423472,0.3638866
423473,0.20406157
423474,0.61335164
423475,0.13917114
423476,0.23145238
423477,0.7683493
423478,0.38972756
423479,0.38710725
423480,0.3881194
423481,0.57864875
423482,0.52279204
423483,0.168324
423484,0.41937652
423485,0.26626787
423486,0.2878941
423487,0.13539441
423488,0.104663394
423489,0.14673993
423490,0.13353568
423491,0.06636838
423492,0.10701237
423493,0.13821937
423494,0.72898275
423495,0.16183068
423496,0.6147177
423497,0.15600368
423498,0.19075324
423499,0.69050765
423500,0.28897798
423501,0.48447824
423502,0.09754207
423503,0.23828673
423504,0.078495085
423505,0.32794392
423506,0.21863398
423507,0.087091655
423508,0.34396628
423509,0.16145232
423510,0.5719995
423511,0.06576126
423512,0.15215088
423513,0.13969778
423514,0.11255599
423515,0.15009099
423516,0.55883014
423517,0.15455784
423518,0.53571594
423519,0.2112646
423520,0.4721618
423521,0.3856283
423522,0.35286406
423523,0.5540381
423524,0.042797115
423525,0.39772376
423526,0.11637366
423527,0.2903474
423528,0.55259454
423529,0.39892384
423530,0.36115733
423531,0.18684661
423532,0.016333524
423533,0.27364182
423534,0.17805943
423535,0.059281774
423536,0.07298629
423537,0.45774582
423538,0.07925468
423539,0.14500694
423540,0.24314761
423541,0.41003612
423542,0.12138339
423543,0.05933861
423544,0.4848125
423545,0.04892059
423546,0.4024798
423547,0.2623032
423548,0.05864235
423549,0.62936074
423550,0.47439235
423551,0.062031448
423552,0.10628016
423553,0.44552195
423554,0.116580464
423555,0.3626643
423556,0.1238545
423557,0.12994893
423558,0.4155624
423559,0.36374292
423560,0.1309692
423561,0.425068
423562,0.3416377
423563,0.72280544
423564,0.05076902
423565,0.5278814
423566,0.5191598
423567,0.21533519
423568,0.43377185
423569,0.17535523
423570,0.031388134
423571,0.11809255
423572,0.39729097
423573,0.19259584
423574,0.5125316
423575,0.10697429
423576,0.51818347
423577,0.11639526
423578,0.7315063
423579,0.1592345
423580,0.53150374
423581,0.2253588
423582,0.095156446
423583,0.47730258
423584,0.31513253
423585,0.18495001
423586,0.35153088
423587,0.12338064
423588,0.0746745
423589,0.38371757
423590,0.3230327
423591,0.13325942
423592,0.35651177
423593,0.5107557
423594,0.48597023
423595,0.24130082
423596,0.2938835
423597,0.25009075
423598,0.15374528
423599,0.048459962
423600,0.020165887
423601,0.025012754
423602,0.2923172
423603,0.17983004
423604,0.15289277
423605,0.2191492
423606,0.09379688
423607,0.018237604
423608,0.14717127
423609,0.23346868
423610,0.3107622
423611,0.69830126
423612,0.038249273
423613,0.04537004
423614,0.14031745
423615,0.15831822
423616,0.08596964
423617,0.03977033
423618,0.15681681
423619,0.4664456
423620,0.13519594
423621,0.08065847
423622,0.76773536
423623,0.15449035
423624,0.047006715
423625,0.20279606
423626,0.11999735
423627,0.4523058
423628,0.18884951
423629,0.7090744
423630,0.219566
423631,0.17616351
423632,0.10438076
423633,0.03874235
423634,0.41520756
423635,0.36750954
423636,0.66896766
423637,0.48980123
423638,0.21886005
423639,0.123563305
423640,0.42832106
423641,0.4479196
423642,0.56685007
423643,0.086711235
423644,0.47020265
423645,0.13041185
423646,0.16306922
423647,0.07125939
423648,0.34441587
423649,0.16482916
423650,0.0460866
423651,0.10495058
423652,0.65922666
423653,0.08665799
423654,0.40555808
423655,0.3215307
423656,0.47174987
423657,0.14474788
423658,0.033071358
423659,0.04686825
423660,0.16928038
423661,0.3677992
423662,0.052895613
423663,0.1399091
423664,0.29524097
423665,0.3452022
423666,0.41975814
423667,0.6479488
423668,0.5422453
423669,0.1560788
423670,0.7169242
423671,0.216509
423672,0.305588
423673,0.109811686
423674,0.29869127
423675,0.69620204
423676,0.14185606
423677,0.2714709
423678,0.5912077
423679,0.08087558
423680,0.38920265
423681,0.53569925
423682,0.4864358
423683,0.1014535
423684,0.12012124
423685,0.115058884
423686,0.11361596
423687,0.4302903
423688,0.4636682
423689,0.47632948
423690,0.22961758
423691,0.11971878
423692,0.43793893
423693,0.07980496
423694,0.72540814
423695,0.19784747
423696,0.28360716
423697,0.22646388
423698,0.25245976
423699,0.07726994
423700,0.2390862
423701,0.629038
423702,0.42277625
423703,0.02825358
423704,0.20588225
423705,0.27021646
423706,0.09285489
423707,0.11958066
423708,0.68969274
423709,0.55115813
423710,0.22437477
423711,0.4339462
423712,0.8961383
423713,0.38934594
423714,0.12846392
423715,0.48656237
423716,0.36177093
423717,0.21063733
423718,0.21514298
423719,0.20983267
423720,0.38517416
423721,0.034919176
423722,0.09556245
423723,0.293204
423724,0.05766554
423725,0.07637559
423726,0.15205492
423727,0.29624304
423728,0.27640405
423729,0.41600028
423730,0.2891475
423731,0.039490666
423732,0.05160972
423733,0.26562792
423734,0.24827147
423735,0.7362758
423736,0.03027833
423737,0.22543418
423738,0.54541373
423739,0.4519484
423740,0.13881028
423741,0.2464489
423742,0.107518435
423743,0.1282949
423744,0.7134555
423745,0.36938736
423746,0.28575078
423747,0.15083899
423748,0.69281685
423749,0.22369635
423750,0.4005457
423751,0.738219
423752,0.14979078
423753,0.1548967
423754,0.50807154
423755,0.5893262
423756,0.33079627
423757,0.18278776
423758,0.30999622
423759,0.81860274
423760,0.38555723
423761,0.18728101
423762,0.83702487
423763,0.2210985
423764,0.091858596
423765,0.20959117
423766,0.22057712
423767,0.27571827
423768,0.069763094
423769,0.21741383
423770,0.18064208
423771,0.13283266
423772,0.22357626
423773,0.23703918
423774,0.30769554
423775,0.8432934
423776,0.73639846
423777,0.50326914
423778,0.20626119
423779,0.3498301
423780,0.45968854
423781,0.121110454
423782,0.17640488
423783,0.07810438
423784,0.18942422
423785,0.02640319
423786,0.12388468
423787,0.67072433
423788,0.31912297
423789,0.29950973
423790,0.062043715
423791,0.175079
423792,0.38340595
423793,0.66075397
423794,0.29059392
423795,0.10596884
423796,0.07997801
423797,0.39302206
423798,0.11909711
423799,0.6435818
423800,0.13456261
423801,0.15815397
423802,0.087457396
423803,0.17781663
423804,0.08741529
423805,0.016120274
423806,0.2916739
423807,0.04962263
423808,0.2330109
423809,0.38507062
423810,0.1471033
423811,0.15026824
423812,0.23566301
423813,0.7389855
423814,0.76513094
423815,0.6058404
423816,0.3824879
423817,0.12771535
423818,0.17087403
423819,0.6259115
423820,0.13013618
423821,0.046312336
423822,0.37475476
423823,0.42535552
423824,0.3528509
423825,0.51952183
423826,0.49973968
423827,0.5281086
423828,0.07160798
423829,0.1142062
423830,0.15167066
423831,0.30068415
423832,0.83858174
423833,0.14600067
423834,0.31032848
423835,0.5060705
423836,0.16947244
423837,0.22622521
423838,0.05215469
423839,0.045940652
423840,0.20417571
423841,0.13642503
423842,0.16266638
423843,0.31900457
423844,0.07988077
423845,0.14323826
423846,0.011822833
423847,0.107068084
423848,0.32874343
423849,0.3745278
423850,0.23511991
423851,0.14273655
423852,0.09001795
423853,0.07758156
423854,0.24751407
423855,0.06749117
423856,0.26354223
423857,0.3204355
423858,0.094265155
423859,0.5800509
423860,0.22541542
423861,0.1577952
423862,0.1030271
423863,0.22655778
423864,0.06754166
423865,0.24749558
423866,0.1550283
423867,0.32982707
423868,0.1958843
423869,0.4483516
423870,0.32722867
423871,0.03808619
423872,0.5984472
423873,0.1972357
423874,0.12465934
423875,0.28342932
423876,0.56045747
423877,0.08079041
423878,0.5504753
423879,0.5271569
423880,0.27513042
423881,0.47322005
423882,0.33558297
423883,0.41175827
423884,0.4168245
423885,0.03390243
423886,0.15367994
423887,0.052666623
423888,0.19670564
423889,0.8038705
423890,0.41620308
423891,0.15731703
423892,0.25025165
423893,0.15154414
423894,0.29792938
423895,0.23696847
423896,0.40885225
423897,0.13247229
423898,0.4338992
423899,0.29723513
423900,0.614107
423901,0.057597198
423902,0.09491947
423903,0.09625568
423904,0.2273093
423905,0.18065687
423906,0.17985825
423907,0.22243662
423908,0.5763248
423909,0.131526
423910,0.32611802
423911,0.13241194
423912,0.07074761
423913,0.11933598
423914,0.0958691
423915,0.37592527
423916,0.7679767
423917,0.060989868
423918,0.2522014
423919,0.7075731
423920,0.57438946
423921,0.02702727
423922,0.48793858
423923,0.07679323
423924,0.21735023
423925,0.5069731
423926,0.10616517
423927,0.40700343
423928,0.008463118
423929,0.24441525
423930,0.6671164
423931,0.4416277
423932,0.61276275
423933,0.44181845
423934,0.5400482
423935,0.18890901
423936,0.449985
423937,0.2614688
423938,0.4495415
423939,0.31041518
423940,0.15349774
423941,0.45209894
423942,0.057543106
423943,0.26210284
423944,0.09601131
423945,0.60369545
423946,0.3801937
423947,0.26303574
423948,0.10799751
423949,0.042140715
423950,0.05242377
423951,0.3418878
423952,0.38059688
423953,0.16221292
423954,0.5638069
423955,0.25357157
423956,0.21166125
423957,0.7034617
423958,0.45023832
423959,0.246045
423960,0.23727922
423961,0.7120234
423962,0.40574965
423963,0.26457974
423964,0.055931274
423965,0.20547484
423966,0.1306283
423967,0.099716276
423968,0.41941094
423969,0.66190994
423970,0.05737433
423971,0.20427886
423972,0.30442768
423973,0.6674095
423974,0.04029541
423975,0.27488774
423976,0.032813583
423977,0.54726183
423978,0.085772395
423979,0.316229
423980,0.09460304
423981,0.30221966
423982,0.6070298
423983,0.03432967
423984,0.39030078
423985,0.07403052
423986,0.22680998
423987,0.44477615
423988,0.24763331
423989,0.1935934
423990,0.3806411
423991,0.25768343
423992,0.15785336
423993,0.29813364
423994,0.03348214
423995,0.16690922
423996,0.24253541
423997,0.21078475
423998,0.32792747
423999,0.31277552
424000,0.1653404
424001,0.15696555
424002,0.06296081
424003,0.2931464
424004,0.3431515
424005,0.10928329
424006,0.10005127
424007,0.062992394
424008,0.3732813
424009,0.6533069
424010,0.3970875
424011,0.23063631
424012,0.27282175
424013,0.39711326
424014,0.28270465
424015,0.5575498
424016,0.06895339
424017,0.059220083
424018,0.50307864
424019,0.2539568
424020,0.36409512
424021,0.13040559
424022,0.441011
424023,0.021648262
424024,0.31937742
424025,0.20634532
424026,0.48229334
424027,0.19795334
424028,0.6278952
424029,0.09781727
424030,0.35608298
424031,0.16955669
424032,0.09321041
424033,0.48645872
424034,0.04625162
424035,0.13990271
424036,0.6451338
424037,0.22171924
424038,0.5408483
424039,0.08525161
424040,0.19989607
424041,0.12453376
424042,0.68501556
424043,0.5470831
424044,0.21283227
424045,0.35448086
424046,0.45784315
424047,0.16150182
424048,0.034905344
424049,0.54613286
424050,0.4177264
424051,0.63534695
424052,0.32277828
424053,0.14277668
424054,0.3388796
424055,0.2587748
424056,0.30978188
424057,0.5215986
424058,0.055181682
424059,0.14839193
424060,0.23040684
424061,0.2870351
424062,0.07279366
424063,0.025213983
424064,0.032043006
424065,0.14699131
424066,0.1362737
424067,0.42450583
424068,0.39847606
424069,0.12016211
424070,0.07284671
424071,0.04096787
424072,0.08871746
424073,0.062166322
424074,0.2850136
424075,0.477935
424076,0.5617928
424077,0.19723351
424078,0.20132181
424079,0.2300909
424080,0.36039883
424081,0.28442493
424082,0.12766069
424083,0.12386246
424084,0.1943986
424085,0.29158664
424086,0.46269712
424087,0.40653452
424088,0.6399493
424089,0.3736882
424090,0.6872683
424091,0.16798416
424092,0.23329768
424093,0.106219344
424094,0.039583705
424095,0.37664673
424096,0.26907194
424097,0.176882
424098,0.055900842
424099,0.038021337
424100,0.042345107
424101,0.4741314
424102,0.3380749
424103,0.03518886
424104,0.028731313
424105,0.7241006
424106,0.04150152
424107,0.5818988
424108,0.21158719
424109,0.16980033
424110,0.5598759
424111,0.016630538
424112,0.09783429
424113,0.28385928
424114,0.07371144
424115,0.10872691
424116,0.34364533
424117,0.035149276
424118,0.012896626
424119,0.15692908
424120,0.38412163
424121,0.16922104
424122,0.07284151
424123,0.044394962
424124,0.33617213
424125,0.27936047
424126,0.7087022
424127,0.63256705
424128,0.17151107
424129,0.7918918
424130,0.21922216
424131,0.41277954
424132,0.2176545
424133,0.044839755
424134,0.38709065
424135,0.21241131
424136,0.17537853
424137,0.41382653
424138,0.18307929
424139,0.5032737
424140,0.33253467
424141,0.33250245
424142,0.08001939
424143,0.07109977
424144,0.5069567
424145,0.11330954
424146,0.11911289
424147,0.84082717
424148,0.37790403
424149,0.4840327
424150,0.47346306
424151,0.22961462
424152,0.11501269
424153,0.72250396
424154,0.27501214
424155,0.3823796
424156,0.0829988
424157,0.42544323
424158,0.22104695
424159,0.66856384
424160,0.755827
424161,0.22167076
424162,0.11904341
424163,0.26003665
424164,0.31521267
424165,0.073116034
424166,0.23546636
424167,0.4837966
424168,0.5370533
424169,0.6246019
424170,0.14789382
424171,0.48179024
424172,0.047953073
424173,0.24252996
424174,0.20114398
424175,0.1388299
424176,0.18716976
424177,0.26648694
424178,0.49526832
424179,0.010593348
424180,0.09784472
424181,0.054568827
424182,0.5314271
424183,0.073778115
424184,0.5199268
424185,0.4727188
424186,0.38785037
424187,0.2801095
424188,0.09339327
424189,0.5499251
424190,0.17731024
424191,0.7928061
424192,0.46963462
424193,0.74231625
424194,0.7433554
424195,0.7054048
424196,0.6268325
424197,0.41368058
424198,0.11043812
424199,0.04585846
424200,0.36947888
424201,0.29228896
424202,0.05732531
424203,0.12508705
424204,0.34121877
424205,0.031471282
424206,0.13243958
424207,0.03224153
424208,0.31377307
424209,0.8480474
424210,0.12154929
424211,0.068304494
424212,0.482719
424213,0.12301276
424214,0.31399947
424215,0.54661816
424216,0.35321483
424217,0.13728857
424218,0.34281805
424219,0.11377648
424220,0.26739636
424221,0.29541308
424222,0.33256492
424223,0.26472458
424224,0.4059299
424225,0.36300284
424226,0.25904214
424227,0.6432054
424228,0.2398528
424229,0.8233469
424230,0.12871826
424231,0.042319976
424232,0.27642632
424233,0.22378205
424234,0.63653314
424235,0.068070605
424236,0.08014383
424237,0.6228622
424238,0.3117068
424239,0.30449766
424240,0.27453932
424241,0.047878973
424242,0.24865957
424243,0.50326747
424244,0.2867442
424245,0.2829193
424246,0.65447444
424247,0.33606663
424248,0.6187437
424249,0.08655883
424250,0.48938164
424251,0.5163754
424252,0.8702054
424253,0.13094045
424254,0.1389041
424255,0.24478738
424256,0.5343666
424257,0.10194399
424258,0.18196072
424259,0.028155854
424260,0.7396752
424261,0.102920555
424262,0.21183181
424263,0.36701474
424264,0.5516363
424265,0.34191832
424266,0.07394457
424267,0.3478876
424268,0.48580125
424269,0.27003908
424270,0.53368175
424271,0.25078887
424272,0.17770013
424273,0.06827172
424274,0.061796226
424275,0.26272744
424276,0.13980073
424277,0.21661311
424278,0.13411635
424279,0.80903983
424280,0.07657991
424281,0.28036797
424282,0.19994053
424283,0.23715343
424284,0.65448976
424285,0.21627441
424286,0.08546729
424287,0.1859029
424288,0.49359107
424289,0.5744902
424290,0.05828302
424291,0.09305146
424292,0.032316267
424293,0.3300615
424294,0.15984222
424295,0.79111195
424296,0.11033454
424297,0.45469126
424298,0.6115758
424299,0.07687293
424300,0.06402443
424301,0.557176
424302,0.49067733
424303,0.59184825
424304,0.58844835
424305,0.29989123
424306,0.25371012
424307,0.19653212
424308,0.27386665
424309,0.25934297
424310,0.39822567
424311,0.10223123
424312,0.120939426
424313,0.022427695
424314,0.17654367
424315,0.050632775
424316,0.60112023
424317,0.6886645
424318,0.6092216
424319,0.2745456
424320,0.40582338
424321,0.117962606
424322,0.6266025
424323,0.10585097
424324,0.09811956
424325,0.09359747
424326,0.30916733
424327,0.43506515
424328,0.29556778
424329,0.180219
424330,0.17894602
424331,0.48568767
424332,0.609833
424333,0.23100962
424334,0.066672884
424335,0.41306418
424336,0.21775004
424337,0.12117638
424338,0.21795122
424339,0.10180924
424340,0.32445312
424341,0.08241635
424342,0.40887943
424343,0.23403682
424344,0.35125738
424345,0.55471516
424346,0.18768404
424347,0.24100132
424348,0.3916464
424349,0.0905406
424350,0.2967395
424351,0.09539256
424352,0.39964843
424353,0.10722102
424354,0.273648
424355,0.43084592
424356,0.6734115
424357,0.011786654
424358,0.14698212
424359,0.12743452
424360,0.083081074
424361,0.8638282
424362,0.4838605
424363,0.31219885
424364,0.13716549
424365,0.07601682
424366,0.20704068
424367,0.4979604
424368,0.6840583
424369,0.29071444
424370,0.32869118
424371,0.43423015
424372,0.22498064
424373,0.079356216
424374,0.22344771
424375,0.030483523
424376,0.030714368
424377,0.050475463
424378,0.08822806
424379,0.19607796
424380,0.5220154
424381,0.45106277
424382,0.16812152
424383,0.37657478
424384,0.04934077
424385,0.19213735
424386,0.3078117
424387,0.047819555
424388,0.45305267
424389,0.596984
424390,0.16175726
424391,0.17010888
424392,0.14557488
424393,0.47356653
424394,0.14013024
424395,0.33267212
424396,0.3244738
424397,0.3390233
424398,0.52054435
424399,0.16768737
424400,0.69210356
424401,0.36984178
424402,0.16565244
424403,0.3738153
424404,0.71373785
424405,0.08155466
424406,0.16724059
424407,0.28241378
424408,0.19719379
424409,0.31021446
424410,0.61901903
424411,0.5224729
424412,0.31132594
424413,0.13505012
424414,0.2667329
424415,0.0562429
424416,0.23210523
424417,0.58109814
424418,0.709918
424419,0.112576135
424420,0.06257824
424421,0.07267041
424422,0.33970448
424423,0.038160544
424424,0.51343757
424425,0.48803294
424426,0.16040646
424427,0.2424687
424428,0.23627569
424429,0.7200559
424430,0.1760251
424431,0.056800205
424432,0.47935724
424433,0.6784361
424434,0.34528187
424435,0.056149464
424436,0.6716176
424437,0.30522788
424438,0.094100915
424439,0.91182476
424440,0.25106657
424441,0.08034397
424442,0.60154885
424443,0.07409867
424444,0.6167686
424445,0.52521944
424446,0.065963425
424447,0.06498206
424448,0.7988311
424449,0.0445782
424450,0.4683757
424451,0.43766478
424452,0.34960422
424453,0.21702935
424454,0.33835697
424455,0.44655544
424456,0.8300393
424457,0.2818406
424458,0.05112091
424459,0.2743217
424460,0.12203902
424461,0.64069355
424462,0.41508627
424463,0.4343304
424464,0.23236243
424465,0.06668853
424466,0.27702975
424467,0.09194384
424468,0.23926964
424469,0.07804227
424470,0.18165556
424471,0.52514905
424472,0.50070065
424473,0.4805116
424474,0.28468165
424475,0.82014287
424476,0.5102817
424477,0.13143378
424478,0.34578007
424479,0.24035522
424480,0.34707934
424481,0.123305395
424482,0.2853139
424483,0.10457561
424484,0.6587001
424485,0.866748
424486,0.49870446
424487,0.5395634
424488,0.23643549
424489,0.75282305
424490,0.04066543
424491,0.36362603
424492,0.11285899
424493,0.48967326
424494,0.13504873
424495,0.03918349
424496,0.21560271
424497,0.7051637
424498,0.1294184
424499,0.23193432
424500,0.07506133
424501,0.08992722
424502,0.17717618
424503,0.16806427
424504,0.2279123
424505,0.83161426
424506,0.26516235
424507,0.23574202
424508,0.14676413
424509,0.104967006
424510,0.36972094
424511,0.1503061
424512,0.5468392
424513,0.57233524
424514,0.17945026
424515,0.60667825
424516,0.13339145
424517,0.03344662
424518,0.064986475
424519,0.4938147
424520,0.16416642
424521,0.72459644
424522,0.036496423
424523,0.4924441
424524,0.22483087
424525,0.6463672
424526,0.8205214
424527,0.26648715
424528,0.114795744
424529,0.46651295
424530,0.28298712
424531,0.10798166
424532,0.029956939
424533,0.6457091
424534,0.0633685
424535,0.32025236
424536,0.4945725
424537,0.5502384
424538,0.23369372
424539,0.5423185
424540,0.5802881
424541,0.06444201
424542,0.7521505
424543,0.34567758
424544,0.6209185
424545,0.30160624
424546,0.5409318
424547,0.7066048
424548,0.28136122
424549,0.11604776
424550,0.37063706
424551,0.22419196
424552,0.18524744
424553,0.03649694
424554,0.21509513
424555,0.06579076
424556,0.13305879
424557,0.34528324
424558,0.2402237
424559,0.17623617
424560,0.48394915
424561,0.1584294
424562,0.38779017
424563,0.3721218
424564,0.19529527
424565,0.09178991
424566,0.21864387
424567,0.5659676
424568,0.13537931
424569,0.1412564
424570,0.66337186
424571,0.6246875
424572,0.033347715
424573,0.07759533
424574,0.38066748
424575,0.06809384
424576,0.089173205
424577,0.20111203
424578,0.090301536
424579,0.42009085
424580,0.035549596
424581,0.053125974
424582,0.2771532
424583,0.1301696
424584,0.49476802
424585,0.21241942
